"time","n","der(n)"
0.1548	,1429.9999999978404,1.2352884887022348e-6
0.1549	,1429.9999999978425,1.2341179689719438e-6
0.155	,1429.9999999978445,1.2329474492416527e-6
0.1551	,1429.9999999978465,1.2317769295113617e-6
0.1552	,1429.9999999978486,1.2306064097810709e-6
0.1553	,1429.9999999978509,1.22930583230297e-6
0.1554	,1429.999999997853,1.228135312572679e-6
0.1555	,1429.999999997855,1.2269647928423879e-6
0.1556	,1429.999999997857,1.2257942731120968e-6
0.1557	,1429.999999997859,1.2246237533818058e-6
0.1558	,1429.9999999978613,1.2233231759037049e-6
0.1559	,1429.9999999978634,1.222152656173414e-6
0.156	,1429.9999999978654,1.220982136443123e-6
0.1561	,1429.9999999978675,1.219811616712832e-6
0.1562	,1429.9999999978695,1.218641096982541e-6
0.1563	,1429.9999999978716,1.2174705772522499e-6
0.1564	,1429.9999999978738,1.2161699997741487e-6
0.1565	,1429.9999999978759,1.214999480043858e-6
0.1566	,1429.999999997878,1.2138289603135669e-6
0.1567	,1429.99999999788,1.2126584405832758e-6
0.1568	,1429.999999997882,1.2114879208529848e-6
0.1569	,1429.9999999978843,1.2101873433748837e-6
0.157	,1429.9999999978863,1.2090168236445926e-6
0.1571	,1429.9999999978884,1.2078463039143018e-6
0.1572	,1429.9999999978904,1.2066757841840108e-6
0.1573	,1429.9999999978925,1.2055052644537197e-6
0.1574	,1429.9999999978947,1.2042046869756186e-6
0.1575	,1429.9999999978968,1.2030341672453276e-6
0.1576	,1429.9999999978988,1.2018636475150365e-6
0.1577	,1429.9999999979009,1.2006931277847455e-6
0.1578	,1429.999999997903,1.1995226080544544e-6
0.1579	,1429.9999999979052,1.1982220305763533e-6
0.158	,1429.9999999979073,1.1970515108460623e-6
0.1581	,1429.9999999979093,1.1958809911157712e-6
0.1582	,1429.9999999979113,1.19471047138548e-6
0.1583	,1429.9999999979134,1.1935399516551892e-6
0.1584	,1429.9999999979157,1.192239374177088e-6
0.1585	,1429.9999999979177,1.191068854446797e-6
0.1586	,1429.9999999979198,1.1898983347165057e-6
0.1587	,1429.9999999979218,1.1887278149862147e-6
0.1588	,1429.9999999979239,1.1875572952559234e-6
0.1589	,1429.9999999979261,1.1862567177778223e-6
0.159	,1429.9999999979282,1.1850861980475315e-6
0.1591	,1429.9999999979302,1.1839156783172402e-6
0.1592	,1429.9999999979323,1.1827451585869492e-6
0.1593	,1429.9999999979343,1.1815746388566582e-6
0.1594	,1429.9999999979364,1.180404119126367e-6
0.1595	,1429.9999999979386,1.1791035416482658e-6
0.1596	,1429.9999999979407,1.1779330219179747e-6
0.1597	,1429.9999999979427,1.1767625021876837e-6
0.1598	,1429.9999999979448,1.1755919824573924e-6
0.1599	,1429.9999999979468,1.1744214627271014e-6
0.16	,1429.999999997949,1.173120885249e-6
0.1601	,1429.9999999979511,1.171950365518709e-6
0.1602	,1429.9999999979532,1.170779845788418e-6
0.1603	,1429.9999999979552,1.1696093260581267e-6
0.1604	,1429.9999999979573,1.1684388063278357e-6
0.1605	,1429.9999999979595,1.1671382288497343e-6
0.1606	,1429.9999999979616,1.1659677091194433e-6
0.1607	,1429.9999999979636,1.164797189389152e-6
0.1608	,1429.9999999979657,1.163626669658861e-6
0.1609	,1429.9999999979677,1.16245614992857e-6
0.161	,1429.99999999797,1.1611555724504686e-6
0.1611	,1429.999999997972,1.1599850527201774e-6
0.1612	,1429.999999997974,1.1588145329898861e-6
0.1613	,1429.9999999979761,1.157644013259595e-6
0.1614	,1429.9999999979782,1.156473493529304e-6
0.1615	,1429.9999999979805,1.1551729160512027e-6
0.1616	,1429.9999999979825,1.1540023963209114e-6
0.1617	,1429.9999999979846,1.1528318765906202e-6
0.1618	,1429.9999999979866,1.1516613568603292e-6
0.1619	,1429.9999999979887,1.150490837130038e-6
0.162	,1429.9999999979907,1.1493203173997469e-6
0.1621	,1429.999999997993,1.1480197399216455e-6
0.1622	,1429.999999997995,1.1468492201913543e-6
0.1623	,1429.999999997997,1.145678700461063e-6
0.1624	,1429.999999997999,1.1445081807307718e-6
0.1625	,1429.9999999980012,1.1433376610004805e-6
0.1626	,1429.9999999980034,1.1420370835223792e-6
0.1627	,1429.9999999980055,1.1408665637920881e-6
0.1628	,1429.9999999980075,1.139696044061797e-6
0.1629	,1429.9999999980096,1.1385255243315056e-6
0.163	,1429.9999999980116,1.1373550046012144e-6
0.1631	,1429.999999998014,1.136054427123113e-6
0.1632	,1429.999999998016,1.1348839073928218e-6
0.1633	,1429.999999998018,1.1337133876625308e-6
0.1634	,1429.99999999802,1.1325428679322395e-6
0.1635	,1429.999999998022,1.1313723482019483e-6
0.1636	,1429.9999999980244,1.130071770723847e-6
0.1637	,1429.9999999980264,1.1289012509935557e-6
0.1638	,1429.9999999980284,1.1277307312632642e-6
0.1639	,1429.9999999980305,1.1265602115329732e-6
0.164	,1429.9999999980325,1.125389691802682e-6
0.1641	,1429.9999999980348,1.1240891143245806e-6
0.1642	,1429.9999999980369,1.1229185945942893e-6
0.1643	,1429.999999998039,1.1217480748639979e-6
0.1644	,1429.999999998041,1.1205775551337066e-6
0.1645	,1429.999999998043,1.1194070354034156e-6
0.1646	,1429.9999999980453,1.1181064579253142e-6
0.1647	,1429.9999999980473,1.1169359381950227e-6
0.1648	,1429.9999999980494,1.1157654184647315e-6
0.1649	,1429.9999999980514,1.11459489873444e-6
0.165	,1429.9999999980535,1.1134243790041488e-6
0.1651	,1429.9999999980555,1.1122538592738578e-6
0.1652	,1429.9999999980578,1.1109532817957562e-6
0.1653	,1429.9999999980598,1.109782762065465e-6
0.1654	,1429.9999999980619,1.1086122423351737e-6
0.1655	,1429.999999998064,1.1074417226048822e-6
0.1656	,1429.999999998066,1.106271202874591e-6
0.1657	,1429.9999999980682,1.1049706253964894e-6
0.1658	,1429.9999999980703,1.1038001056661984e-6
0.1659	,1429.9999999980723,1.102629585935907e-6
0.166	,1429.9999999980744,1.1014590662056157e-6
0.1661	,1429.9999999980764,1.1002885464753242e-6
0.1662	,1429.9999999980787,1.0989879689972226e-6
0.1663	,1429.9999999980807,1.0978174492669314e-6
0.1664	,1429.9999999980828,1.0966469295366402e-6
0.1665	,1429.9999999980848,1.095476409806349e-6
0.1666	,1429.9999999980869,1.0943058900760574e-6
0.1667	,1429.9999999980892,1.0930053125979559e-6
0.1668	,1429.9999999980912,1.0918347928676646e-6
0.1669	,1429.9999999980932,1.0906642731373732e-6
0.167	,1429.9999999980953,1.089493753407082e-6
0.1671	,1429.9999999980973,1.0883232336767907e-6
0.1672	,1429.9999999980996,1.087022656198689e-6
0.1673	,1429.9999999981017,1.0858521364683976e-6
0.1674	,1429.9999999981037,1.0846816167381062e-6
0.1675	,1429.9999999981057,1.083511097007815e-6
0.1676	,1429.9999999981078,1.0823405772775237e-6
0.1677	,1429.9999999981098,1.0811700575472322e-6
0.1678	,1429.9999999981121,1.0798694800691307e-6
0.1679	,1429.9999999981142,1.0786989603388392e-6
0.168	,1429.9999999981162,1.077528440608548e-6
0.1681	,1429.9999999981183,1.0763579208782565e-6
0.1682	,1429.9999999981203,1.0751874011479653e-6
0.1683	,1429.9999999981226,1.0738868236698637e-6
0.1684	,1429.9999999981246,1.0727163039395722e-6
0.1685	,1429.9999999981267,1.0715457842092808e-6
0.1686	,1429.9999999981287,1.0703752644789893e-6
0.1687	,1429.9999999981308,1.0692047447486978e-6
0.1688	,1429.999999998133,1.0679041672705963e-6
0.1689	,1429.999999998135,1.066733647540305e-6
0.169	,1429.9999999981371,1.0655631278100136e-6
0.1691	,1429.9999999981392,1.0643926080797221e-6
0.1692	,1429.9999999981412,1.0632220883494306e-6
0.1693	,1429.9999999981435,1.061921510871329e-6
0.1694	,1429.9999999981455,1.0607509911410376e-6
0.1695	,1429.9999999981476,1.0595804714107464e-6
0.1696	,1429.9999999981496,1.058409951680455e-6
0.1697	,1429.9999999981517,1.0572394319501632e-6
0.1698	,1429.999999998154,1.0559388544720617e-6
0.1699	,1429.999999998156,1.0547683347417702e-6
0.17	,1429.999999998158,1.0535978150114788e-6
0.1701	,1429.99999999816,1.0524272952811875e-6
0.1702	,1429.9999999981621,1.0512567755508958e-6
0.1703	,1429.9999999981644,1.0499561980727943e-6
0.1704	,1429.9999999981665,1.0487856783425028e-6
0.1705	,1429.9999999981685,1.0476151586122113e-6
0.1706	,1429.9999999981706,1.0464446388819197e-6
0.1707	,1429.9999999981726,1.0452741191516284e-6
0.1708	,1429.9999999981746,1.044103599421337e-6
0.1709	,1429.999999998177,1.0428030219432352e-6
0.171	,1429.999999998179,1.0416325022129437e-6
0.1711	,1429.999999998181,1.0404619824826523e-6
0.1712	,1429.999999998183,1.0392914627523606e-6
0.1713	,1429.999999998185,1.0381209430220694e-6
0.1714	,1429.9999999981874,1.0368203655439676e-6
0.1715	,1429.9999999981894,1.0356498458136761e-6
0.1716	,1429.9999999981915,1.0344793260833846e-6
0.1717	,1429.9999999981935,1.033308806353093e-6
0.1718	,1429.9999999981956,1.0321382866228015e-6
0.1719	,1429.9999999981978,1.0308377091446997e-6
0.172	,1429.9999999981999,1.0296671894144085e-6
0.1721	,1429.999999998202,1.0284966696841168e-6
0.1722	,1429.999999998204,1.0273261499538251e-6
0.1723	,1429.999999998206,1.0261556302235337e-6
0.1724	,1429.9999999982083,1.024855052745432e-6
0.1725	,1429.9999999982103,1.0236845330151404e-6
0.1726	,1429.9999999982124,1.022514013284849e-6
0.1727	,1429.9999999982144,1.0213434935545573e-6
0.1728	,1429.9999999982165,1.0201729738242659e-6
0.1729	,1429.9999999982188,1.018872396346164e-6
0.173	,1429.9999999982208,1.0177018766158724e-6
0.1731	,1429.9999999982228,1.016531356885581e-6
0.1732	,1429.999999998225,1.0153608371552895e-6
0.1733	,1429.999999998227,1.0141903174249978e-6
0.1734	,1429.999999998229,1.0130197976947064e-6
0.1735	,1429.9999999982313,1.0117192202166046e-6
0.1736	,1429.9999999982333,1.010548700486313e-6
0.1737	,1429.9999999982354,1.0093781807560212e-6
0.1738	,1429.9999999982374,1.0082076610257298e-6
0.1739	,1429.9999999982394,1.0070371412954383e-6
0.174	,1429.9999999982417,1.0057365638173365e-6
0.1741	,1429.9999999982438,1.0045660440870449e-6
0.1742	,1429.9999999982458,1.0033955243567532e-6
0.1743	,1429.9999999982479,1.0022250046264615e-6
0.1744	,1429.99999999825,1.00105448489617e-6
0.1745	,1429.9999999982522,9.997539074180683e-7
0.1746	,1429.9999999982542,9.985833876877766e-7
0.1747	,1429.9999999982563,9.97412867957485e-7
0.1748	,1429.9999999982583,9.962423482271933e-7
0.1749	,1429.9999999982604,9.950718284969016e-7
0.175	,1429.9999999982626,9.937712510187998e-7
0.1751	,1429.9999999982647,9.926007312885084e-7
0.1752	,1429.9999999982667,9.914302115582167e-7
0.1753	,1429.9999999982688,9.90259691827925e-7
0.1754	,1429.9999999982708,9.890891720976333e-7
0.1755	,1429.999999998273,9.877885946195316e-7
0.1756	,1429.9999999982751,9.866180748892399e-7
0.1757	,1429.9999999982772,9.854475551589484e-7
0.1758	,1429.9999999982792,9.842770354286568e-7
0.1759	,1429.9999999982813,9.831065156983649e-7
0.176	,1429.9999999982836,9.81805938220263e-7
0.1761	,1429.9999999982856,9.806354184899714e-7
0.1762	,1429.9999999982876,9.794648987596798e-7
0.1763	,1429.9999999982897,9.782943790293883e-7
0.1764	,1429.9999999982917,9.771238592990964e-7
0.1765	,1429.9999999982938,9.759533395688047e-7
0.1766	,1429.999999998296,9.74652762090703e-7
0.1767	,1429.999999998298,9.73482242360411e-7
0.1768	,1429.9999999983002,9.723117226301194e-7
0.1769	,1429.9999999983022,9.71141202899828e-7
0.177	,1429.9999999983042,9.699706831695363e-7
0.1771	,1429.9999999983065,9.686701056914343e-7
0.1772	,1429.9999999983086,9.674995859611426e-7
0.1773	,1429.9999999983106,9.663290662308507e-7
0.1774	,1429.9999999983127,9.65158546500559e-7
0.1775	,1429.9999999983147,9.639880267702676e-7
0.1776	,1429.999999998317,9.626874492921656e-7
0.1777	,1429.999999998319,9.61516929561874e-7
0.1778	,1429.999999998321,9.60346409831582e-7
0.1779	,1429.9999999983231,9.591758901012904e-7
0.178	,1429.9999999983252,9.580053703709985e-7
0.1781	,1429.9999999983274,9.567047928928967e-7
0.1782	,1429.9999999983295,9.55534273162605e-7
0.1783	,1429.9999999983315,9.543637534323132e-7
0.1784	,1429.9999999983336,9.531932337020215e-7
0.1785	,1429.9999999983356,9.520227139717297e-7
0.1786	,1429.999999998338,9.507221364936277e-7
0.1787	,1429.99999999834,9.495516167633359e-7
0.1788	,1429.999999998342,9.483810970330444e-7
0.1789	,1429.999999998344,9.472105773027526e-7
0.179	,1429.999999998346,9.460400575724607e-7
0.1791	,1429.9999999983481,9.448695378421689e-7
0.1792	,1429.9999999983504,9.43568960364067e-7
0.1793	,1429.9999999983525,9.423984406337752e-7
0.1794	,1429.9999999983545,9.412279209034835e-7
0.1795	,1429.9999999983565,9.400574011731917e-7
0.1796	,1429.9999999983586,9.388868814429e-7
0.1797	,1429.9999999983609,9.37586303964798e-7
0.1798	,1429.999999998363,9.364157842345061e-7
0.1799	,1429.999999998365,9.352452645042143e-7
0.18	,1429.999999998367,9.340747447739226e-7
0.1801	,1429.999999998369,9.329042250436307e-7
0.1802	,1429.9999999983713,9.316036475655287e-7
0.1803	,1429.9999999983734,9.30433127835237e-7
0.1804	,1429.9999999983754,9.292626081049451e-7
0.1805	,1429.9999999983775,9.280920883746532e-7
0.1806	,1429.9999999983795,9.269215686443615e-7
0.1807	,1429.9999999983818,9.256209911662595e-7
0.1808	,1429.9999999983838,9.244504714359677e-7
0.1809	,1429.9999999983859,9.232799517056758e-7
0.181	,1429.999999998388,9.221094319753839e-7
0.1811	,1429.99999999839,9.20938912245092e-7
0.1812	,1429.9999999983922,9.1963833476699e-7
0.1813	,1429.9999999983943,9.184678150366983e-7
0.1814	,1429.9999999983963,9.172972953064065e-7
0.1815	,1429.9999999983984,9.161267755761146e-7
0.1816	,1429.9999999984004,9.149562558458227e-7
0.1817	,1429.9999999984027,9.136556783677206e-7
0.1818	,1429.9999999984047,9.124851586374287e-7
0.1819	,1429.9999999984068,9.113146389071369e-7
0.182	,1429.9999999984088,9.101441191768451e-7
0.1821	,1429.9999999984109,9.089735994465532e-7
0.1822	,1429.999999998413,9.078030797162613e-7
0.1823	,1429.9999999984152,9.065025022381592e-7
0.1824	,1429.9999999984173,9.053319825078673e-7
0.1825	,1429.9999999984193,9.041614627775755e-7
0.1826	,1429.9999999984213,9.029909430472836e-7
0.1827	,1429.9999999984234,9.018204233169917e-7
0.1828	,1429.9999999984257,9.005198458388896e-7
0.1829	,1429.9999999984277,8.993493261085977e-7
0.183	,1429.9999999984298,8.981788063783057e-7
0.1831	,1429.9999999984318,8.970082866480139e-7
0.1832	,1429.9999999984339,8.95837766917722e-7
0.1833	,1429.9999999984361,8.945371894396199e-7
0.1834	,1429.9999999984382,8.933666697093279e-7
0.1835	,1429.9999999984402,8.92196149979036e-7
0.1836	,1429.9999999984423,8.910256302487441e-7
0.1837	,1429.9999999984443,8.898551105184522e-7
0.1838	,1429.9999999984466,8.885545330403501e-7
0.1839	,1429.9999999984486,8.873840133100581e-7
0.184	,1429.9999999984507,8.862134935797661e-7
0.1841	,1429.9999999984527,8.850429738494742e-7
0.1842	,1429.9999999984548,8.838724541191822e-7
0.1843	,1429.999999998457,8.8257187664108e-7
0.1844	,1429.999999998459,8.814013569107883e-7
0.1845	,1429.9999999984611,8.802308371804963e-7
0.1846	,1429.9999999984632,8.790603174502043e-7
0.1847	,1429.9999999984652,8.778897977199123e-7
0.1848	,1429.9999999984673,8.767192779896203e-7
0.1849	,1429.9999999984695,8.754187005115181e-7
0.185	,1429.9999999984716,8.742481807812262e-7
0.1851	,1429.9999999984736,8.730776610509342e-7
0.1852	,1429.9999999984757,8.719071413206422e-7
0.1853	,1429.9999999984777,8.707366215903503e-7
0.1854	,1429.99999999848,8.69436044112248e-7
0.1855	,1429.999999998482,8.682655243819561e-7
0.1856	,1429.999999998484,8.670950046516642e-7
0.1857	,1429.9999999984861,8.659244849213721e-7
0.1858	,1429.9999999984882,8.647539651910801e-7
0.1859	,1429.9999999984905,8.634533877129779e-7
0.186	,1429.9999999984925,8.622828679826858e-7
0.1861	,1429.9999999984946,8.611123482523938e-7
0.1862	,1429.9999999984966,8.599418285221019e-7
0.1863	,1429.9999999984987,8.587713087918099e-7
0.1864	,1429.999999998501,8.574707313137076e-7
0.1865	,1429.999999998503,8.563002115834156e-7
0.1866	,1429.999999998505,8.551296918531235e-7
0.1867	,1429.999999998507,8.539591721228314e-7
0.1868	,1429.999999998509,8.527886523925396e-7
0.1869	,1429.9999999985114,8.514880749144374e-7
0.187	,1429.9999999985134,8.503175551841453e-7
0.1871	,1429.9999999985155,8.491470354538532e-7
0.1872	,1429.9999999985175,8.479765157235611e-7
0.1873	,1429.9999999985196,8.46805995993269e-7
0.1874	,1429.9999999985218,8.455054185151668e-7
0.1875	,1429.999999998524,8.443348987848748e-7
0.1876	,1429.999999998526,8.431643790545827e-7
0.1877	,1429.999999998528,8.419938593242906e-7
0.1878	,1429.99999999853,8.408233395939985e-7
0.1879	,1429.999999998532,8.396528198637064e-7
0.188	,1429.9999999985343,8.383522423856041e-7
0.1881	,1429.9999999985364,8.371817226553122e-7
0.1882	,1429.9999999985384,8.360112029250201e-7
0.1883	,1429.9999999985405,8.348406831947279e-7
0.1884	,1429.9999999985425,8.336701634644358e-7
0.1885	,1429.9999999985448,8.323695859863335e-7
0.1886	,1429.9999999985469,8.311990662560414e-7
0.1887	,1429.999999998549,8.300285465257494e-7
0.1888	,1429.999999998551,8.288580267954573e-7
0.1889	,1429.999999998553,8.276875070651651e-7
0.189	,1429.9999999985553,8.263869295870628e-7
0.1891	,1429.9999999985573,8.252164098567707e-7
0.1892	,1429.9999999985594,8.240458901264785e-7
0.1893	,1429.9999999985614,8.228753703961865e-7
0.1894	,1429.9999999985635,8.217048506658944e-7
0.1895	,1429.9999999985657,8.20404273187792e-7
0.1896	,1429.9999999985678,8.192337534574999e-7
0.1897	,1429.9999999985698,8.180632337272077e-7
0.1898	,1429.9999999985719,8.168927139969155e-7
0.1899	,1429.999999998574,8.157221942666235e-7
0.19	,1429.9999999985762,8.144216167885211e-7
0.1901	,1429.9999999985782,8.13251097058229e-7
0.1902	,1429.9999999985803,8.120805773279368e-7
0.1903	,1429.9999999985823,8.109100575976446e-7
0.1904	,1429.9999999985844,8.097395378673524e-7
0.1905	,1429.9999999985866,8.0843896038925e-7
0.1906	,1429.9999999985887,8.07268440658958e-7
0.1907	,1429.9999999985907,8.060979209286658e-7
0.1908	,1429.9999999985928,8.049274011983736e-7
0.1909	,1429.9999999985948,8.037568814680814e-7
0.191	,1429.9999999985969,8.025863617377892e-7
0.1911	,1429.9999999985992,8.012857842596868e-7
0.1912	,1429.9999999986012,8.001152645293947e-7
0.1913	,1429.9999999986032,7.989447447991025e-7
0.1914	,1429.9999999986053,7.977742250688103e-7
0.1915	,1429.9999999986073,7.966037053385181e-7
0.1916	,1429.9999999986096,7.953031278604157e-7
0.1917	,1429.9999999986117,7.941326081301234e-7
0.1918	,1429.9999999986137,7.929620883998313e-7
0.1919	,1429.9999999986157,7.917915686695391e-7
0.192	,1429.9999999986178,7.906210489392469e-7
0.1921	,1429.99999999862,7.893204714611444e-7
0.1922	,1429.9999999986221,7.881499517308522e-7
0.1923	,1429.9999999986242,7.869794320005599e-7
0.1924	,1429.9999999986262,7.858089122702678e-7
0.1925	,1429.9999999986283,7.846383925399756e-7
0.1926	,1429.9999999986305,7.83337815061873e-7
0.1927	,1429.9999999986326,7.821672953315808e-7
0.1928	,1429.9999999986346,7.809967756012885e-7
0.1929	,1429.9999999986367,7.798262558709962e-7
0.193	,1429.9999999986387,7.786557361407041e-7
0.1931	,1429.999999998641,7.773551586626016e-7
0.1932	,1429.999999998643,7.761846389323094e-7
0.1933	,1429.999999998645,7.750141192020171e-7
0.1934	,1429.9999999986471,7.738435994717248e-7
0.1935	,1429.9999999986492,7.726730797414325e-7
0.1936	,1429.9999999986512,7.715025600111404e-7
0.1937	,1429.9999999986535,7.702019825330379e-7
0.1938	,1429.9999999986555,7.690314628027456e-7
0.1939	,1429.9999999986576,7.678609430724533e-7
0.194	,1429.9999999986596,7.66690423342161e-7
0.1941	,1429.9999999986617,7.655199036118687e-7
0.1942	,1429.999999998664,7.642193261337661e-7
0.1943	,1429.999999998666,7.630488064034739e-7
0.1944	,1429.999999998668,7.618782866731816e-7
0.1945	,1429.99999999867,7.607077669428893e-7
0.1946	,1429.9999999986721,7.59537247212597e-7
0.1947	,1429.9999999986744,7.582366697344944e-7
0.1948	,1429.9999999986765,7.570661500042021e-7
0.1949	,1429.9999999986785,7.558956302739099e-7
0.195	,1429.9999999986806,7.547251105436176e-7
0.1951	,1429.9999999986826,7.535545908133252e-7
0.1952	,1429.9999999986849,7.522540133352226e-7
